"class_id","scientific_name","observation_id","photo_id","photo_license","photo_attribution","observation_url","download_url","width","height","sha256","dhash","relative_path"
"3","Quercus serrata","332370024","603172294","cc-by-nc","(c) vesper, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/332370024","https://inaturalist-open-data.s3.amazonaws.com/photos/603172294/large.jpg","768","1024","7d3faf3c4dafcab622b8a9b1786f226d0c3a4116af876651ba7f68a51246e82a","bd99f3e7857349cd","train/003_quercus_serrata/obs_332370024_photo_603172294.jpg"
"3","Quercus serrata","33245350","52201291","cc-by-nc","(c) sechiilovednature, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/33245350","https://inaturalist-open-data.s3.amazonaws.com/photos/52201291/large.jpeg","768","1024","79a0fc71a2a1bffbcbfcfdb43d3afacd85b40aa0a69ec32a138076504a4585f6","b0c1b4373b8f9594","train/003_quercus_serrata/obs_33245350_photo_52201291.jpg"
"3","Quercus serrata","332820942","604095668","cc-by-nc","(c) あちゃったー, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/332820942","https://inaturalist-open-data.s3.amazonaws.com/photos/604095668/large.jpg","576","1024","07f1c0cb6bf2e18e8d59f21dd5c74b76805e3af606a84f62b3954ef3243982d2","1c0d441c9c1c1c1c","train/003_quercus_serrata/obs_332820942_photo_604095668.jpg"
"3","Quercus serrata","332976471","604417706","cc-by-nc","(c) onidiras-iNaturalist, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/332976471","https://inaturalist-open-data.s3.amazonaws.com/photos/604417706/large.jpg","1024","768","165789884b4c6cbabfbca0f16907e1983f15e80ba4a7524a9eaaf3625aaef519","226a183753393838","train/003_quercus_serrata/obs_332976471_photo_604417706.jpg"
"3","Quercus serrata","344596103","627889347","cc-by-nc","(c) celmisia, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/344596103","https://inaturalist-open-data.s3.amazonaws.com/photos/627889347/large.jpg","768","1024","8681ce38d313863b19421442a531aa0dace5d04f511dd6c37660dcc15b6866f4","8e27466cf9cedbf2","train/003_quercus_serrata/obs_344596103_photo_627889347.jpg"
"3","Quercus serrata","346054054","630741461","cc-by","(c) Jiro Iguchi, some rights reserved (CC BY)","https://www.inaturalist.org/observations/346054054","https://inaturalist-open-data.s3.amazonaws.com/photos/630741461/large.jpg","1024","683","93f2c30dc687e5f8c24b25bd9f2e05cf1d3aaaf6f7bb4acd1ea5c21253eb5bc5","944d1d2b1957f6e7","train/003_quercus_serrata/obs_346054054_photo_630741461.jpg"
"3","Quercus serrata","346096105","630819835","cc-by-nc","(c) 宇嘉诚, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/346096105","https://inaturalist-open-data.s3.amazonaws.com/photos/630819835/large.jpg","1024","683","49b985ebfb19a8aba7b2579997dbd5ccd2344f51ceb4755e00bed3393b31c31c","49ccce0e4e369242","train/003_quercus_serrata/obs_346096105_photo_630819835.jpg"
"3","Quercus serrata","346199797","631023684","cc-by-nc","(c) 小铖/Smalltown, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/346199797","https://inaturalist-open-data.s3.amazonaws.com/photos/631023684/large.jpg","1024","768","b2a36e56ae6ec6997a2ce322bc9b9bd229081197f1c1a0f056a9dc784ca4344f","d29a7a624622625a","train/003_quercus_serrata/obs_346199797_photo_631023684.jpg"
"3","Quercus serrata","347496323","633608465","cc-by-nc","(c) 정소민, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/347496323","https://inaturalist-open-data.s3.amazonaws.com/photos/633608465/large.jpg","1024","683","45f692d97f3a4ef81ac682ebae51041fad74865ab580da6c446cc594c9b1c1e9","b7456294d48d4b4a","train/003_quercus_serrata/obs_347496323_photo_633608465.jpg"
"3","Quercus serrata","347990513","637015504","cc-by-nc","(c) Graham Chisholm, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/347990513","https://inaturalist-open-data.s3.amazonaws.com/photos/637015504/large.jpg","768","1024","5dd554146c33a0680f058c01d9b8e3f447e76b09182c48e7749ea4ce6f542aa4","88909c0da19888c1","train/003_quercus_serrata/obs_347990513_photo_637015504.jpg"
"3","Quercus serrata","348002786","634612524","cc-by","(c) WATANABE Hitoshi 渡辺仁, some rights reserved (CC BY)","https://www.inaturalist.org/observations/348002786","https://inaturalist-open-data.s3.amazonaws.com/photos/634612524/large.jpg","1024","768","9c254a1bea91c3269fefbe0c8bc8041815f9ea9279a49acb5cd505a349e32262","499b9b4b898d9c94","train/003_quercus_serrata/obs_348002786_photo_634612524.jpg"
"3","Quercus serrata","348431761","635461688","cc-by-nc","(c) kaz12591, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/348431761","https://inaturalist-open-data.s3.amazonaws.com/photos/635461688/large.jpg","768","1024","61a09c445ff6439b67645d00e857c47ee20c736b1a0da51d3934a31f1a11cbcb","e6d9c8db9dec6dce","train/003_quercus_serrata/obs_348431761_photo_635461688.jpg"
"3","Quercus serrata","348444606","635486692","cc-by","(c) WATANABE Hitoshi 渡辺仁, some rights reserved (CC BY)","https://www.inaturalist.org/observations/348444606","https://inaturalist-open-data.s3.amazonaws.com/photos/635486692/large.jpg","1024","768","673c46f987ae63efa16e0faadde82f202642b6629e6b3ff81e04ce05071b2247","a976beb86966aba3","train/003_quercus_serrata/obs_348444606_photo_635486692.jpg"
"3","Quercus serrata","350770434","642800127","cc-by-nc","(c) Sangyun Kim, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/350770434","https://inaturalist-open-data.s3.amazonaws.com/photos/642800127/large.jpg","1024","683","c6e8c3a95ab6eb0437d60101efce8fc88f222f3dd86add5b6bb21ba9fcaba020","5f1e4b4f0c1d8771","train/003_quercus_serrata/obs_350770434_photo_642800127.jpg"
"3","Quercus serrata","351414070","641287407","cc-by-nc","(c) jo_shy_007, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/351414070","https://inaturalist-open-data.s3.amazonaws.com/photos/641287407/large.jpg","1024","768","011160f4f6a19fdce2ce857b4febf71d8f9a7e80c38eab52021c0aab999cd9bd","d223258524b2155a","train/003_quercus_serrata/obs_351414070_photo_641287407.jpg"
"3","Quercus serrata","353017334","644166907","cc-by-nc","(c) North America China Plant Exploration Consortium (NACPEC), some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/353017334","https://inaturalist-open-data.s3.amazonaws.com/photos/644166907/large.jpg","768","1024","6e42f5b50cb9ce03e5dda1343df8e19090df7c268aefce8daeae1b0da6676195","5e17870f3f4d9cad","train/003_quercus_serrata/obs_353017334_photo_644166907.jpg"
"3","Quercus serrata","353402501","644834940","cc-by-nc","(c) bunkyo, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/353402501","https://inaturalist-open-data.s3.amazonaws.com/photos/644834940/large.jpg","768","1024","3101edbaa9eaae596e565dc3fc0db2c239d10d4027aa0dda043d09b6ccc251fc","13cf9da727973f45","train/003_quercus_serrata/obs_353402501_photo_644834940.jpg"
"3","Quercus serrata","354046032","645928734","cc-by","(c) WATANABE Hitoshi 渡辺仁, some rights reserved (CC BY)","https://www.inaturalist.org/observations/354046032","https://inaturalist-open-data.s3.amazonaws.com/photos/645928734/large.jpg","768","1024","12eab3d36aceb33953b8761fe91b1b595d106753c314f2234748f5389bb99f6a","63ce2d2d6f59191e","train/003_quercus_serrata/obs_354046032_photo_645928734.jpg"
"3","Quercus serrata","35473290","55938780","cc-by-nc","(c) hironobusasaki, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/35473290","https://inaturalist-open-data.s3.amazonaws.com/photos/55938780/large.jpg","768","1024","546ec6707a5693289f27e209c44bf4c4d31161e3200bbab57ba7f9be89459f2c","3a3a5c99a98ca496","train/003_quercus_serrata/obs_35473290_photo_55938780.jpg"
"3","Quercus serrata","35473442","55938981","cc-by-nc","(c) hironobusasaki, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/35473442","https://inaturalist-open-data.s3.amazonaws.com/photos/55938981/large.jpg","768","1024","5f98beb6c82f8b286ec0d767b2734f10e714349ab0de924ea60dcfd1dbcf7a22","c3e3b3ac8d983220","train/003_quercus_serrata/obs_35473442_photo_55938981.jpg"
"3","Quercus serrata","355091465","647708050","cc-by-nc","(c) battari, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/355091465","https://inaturalist-open-data.s3.amazonaws.com/photos/647708050/large.jpg","768","1024","66c37b0baf44a8e590db073a792fa71082f6e41880d3dcb35857a020fc7bc802","e9e81c140c04460a","train/003_quercus_serrata/obs_355091465_photo_647708050.jpg"
"3","Quercus serrata","356442269","650023905","cc-by-nc","(c) Ryan Durand, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/356442269","https://inaturalist-open-data.s3.amazonaws.com/photos/650023905/large.jpg","1024","768","62baf69eb329e10dcdf53833a7230ab56ce1a083e97c4cdd360fc87bf34a246a","637abcb6c6ca8b9a","train/003_quercus_serrata/obs_356442269_photo_650023905.jpg"
"3","Quercus serrata","357671342","652381255","cc-by-nc","(c) hiro_is_a_hero, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/357671342","https://inaturalist-open-data.s3.amazonaws.com/photos/652381255/large.jpg","1024","683","81a2dbfaa41fb87c1593b3217c54f56a8b44b71f3dc7d3cf300acbcef0dae8a4","e627224fb9314ad5","train/003_quercus_serrata/obs_357671342_photo_652381255.jpg"
"3","Quercus serrata","357827740","652694364","cc-by-nc","(c) fz_urb, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/357827740","https://inaturalist-open-data.s3.amazonaws.com/photos/652694364/large.jpg","1024","768","f6c12c8ad26fb13169780a02538288016321a35c957d524de309d5b3567a2d83","e1d5706665492929","train/003_quercus_serrata/obs_357827740_photo_652694364.jpg"
"3","Quercus serrata","357830945","652700134","cc-by-nc","(c) fz_urb, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/357830945","https://inaturalist-open-data.s3.amazonaws.com/photos/652700134/large.jpg","1024","768","fdcd9197e9bd11070cf1aa4638ba04118893add6d2b3ea43d437391af62b8e0d","91531f270e39091d","train/003_quercus_serrata/obs_357830945_photo_652700134.jpg"
"3","Quercus serrata","358186559","653390342","cc-by-nc","(c) yuiponz, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/358186559","https://inaturalist-open-data.s3.amazonaws.com/photos/653390342/large.jpg","1024","768","e28828b6879c83ea12f8db809ceb8abc73b0ff774dcf5d5bc3e3d11d24765d5a","d9e44c099da426a0","train/003_quercus_serrata/obs_358186559_photo_653390342.jpg"
"3","Quercus serrata","359122603","655200806","cc-by-nc","(c) tackeyackee, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/359122603","https://inaturalist-open-data.s3.amazonaws.com/photos/655200806/large.jpg","576","1024","81598a1036d711a99cbfd1ad31527a3100a63f243324e19f9488e726d1ec4884","d6c3bf9e470ccfa6","train/003_quercus_serrata/obs_359122603_photo_655200806.jpg"
"3","Quercus serrata","35966409","56786544","cc-by-nc","(c) hironobusasaki, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/35966409","https://inaturalist-open-data.s3.amazonaws.com/photos/56786544/large.jpg","768","1024","73acc983905e364cc87035c82ba0d707976d0c3e947de60e806fa98df81bf8eb","302746480566e8e2","train/003_quercus_serrata/obs_35966409_photo_56786544.jpg"
"3","Quercus serrata","35972850","56798489","cc-by-nc","(c) hironobusasaki, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/35972850","https://inaturalist-open-data.s3.amazonaws.com/photos/56798489/large.jpg","768","1024","75e4bdb3be5e3d403436a6343e4a21508851b5dcf87cc8f8708b8bad87449db5","e24c90b17276e1f1","train/003_quercus_serrata/obs_35972850_photo_56798489.jpg"
"3","Quercus serrata","360586768","657980779","cc-by-nc","(c) tackeyackee, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/360586768","https://inaturalist-open-data.s3.amazonaws.com/photos/657980779/large.jpg","576","1024","7dda6351c86d1f504e045568c8f771c3b58625688fafe4008c6da7dfb87da0bf","8db66ed26247f0f9","train/003_quercus_serrata/obs_360586768_photo_657980779.jpg"
"3","Quercus serrata","361651542","660038453","cc-by","(c) plant 0302, some rights reserved (CC BY)","https://www.inaturalist.org/observations/361651542","https://inaturalist-open-data.s3.amazonaws.com/photos/660038453/large.jpg","768","1024","314576ec498b6bebe8873a11414d873c1fecf5218554be74fb56b6a22981f54f","6168c68383cb8743","train/003_quercus_serrata/obs_361651542_photo_660038453.jpg"
"3","Quercus serrata","362317160","661288975","cc-by-nc","(c) battari, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/362317160","https://inaturalist-open-data.s3.amazonaws.com/photos/661288975/large.jpg","768","1024","8f4654549f5448bd069352234471c644e5a477d7e106385e126133fe44f90a69","b4991a9ae0e9ad93","train/003_quercus_serrata/obs_362317160_photo_661288975.jpg"
"3","Quercus serrata","362973659","662537630","cc-by-nc","(c) campbellfmh, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/362973659","https://inaturalist-open-data.s3.amazonaws.com/photos/662537630/large.jpg","768","1024","27b32829f4acbf4fbec1c3c2fa8a48b0ce414837b2a0c6290e19a393c1cf4b94","5a1a3329099ba3a6","train/003_quercus_serrata/obs_362973659_photo_662537630.jpg"
"3","Quercus serrata","364019083","664512212","cc-by-nc","(c) Tünde Szabó, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/364019083","https://inaturalist-open-data.s3.amazonaws.com/photos/664512212/large.jpg","576","1024","7ac545d5ba385d903fcddb5eaa8b1c3081b01eb87305ae5e7dcee8a758d44096","c6e9e9f3f1d99092","train/003_quercus_serrata/obs_364019083_photo_664512212.jpg"
"3","Quercus serrata","364987394","666344566","cc-by-nc","(c) Ross Mountain View, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/364987394","https://inaturalist-open-data.s3.amazonaws.com/photos/666344566/large.jpg","576","1024","cfe365a246a14593b8ffefcb20d147b536adba8fa3829e7376a6ca79a8312168","38d39395bf9738f8","train/003_quercus_serrata/obs_364987394_photo_666344566.jpg"
"3","Quercus serrata","364996234","666359958","cc-by-nc","(c) hangnamori, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/364996234","https://inaturalist-open-data.s3.amazonaws.com/photos/666359958/large.jpg","989","1024","30f498b68bb4e47739b52781cd641d1f8ce79c5a859bafd699f25f2380c8a839","4aaf89136d656674","train/003_quercus_serrata/obs_364996234_photo_666359958.jpg"
"3","Quercus serrata","36633332","57932220","cc-by-nc","(c) geoforester, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/36633332","https://inaturalist-open-data.s3.amazonaws.com/photos/57932220/large.jpg","768","1024","7d6ce571b0d3e87ed51ee4535ca6e75bec407283e1de4b30edc61981bf912045","86b7a1b865eeda4e","train/003_quercus_serrata/obs_36633332_photo_57932220.jpg"
"3","Quercus serrata","366877833","669937767","cc-by-nc","(c) fz_urb, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/366877833","https://inaturalist-open-data.s3.amazonaws.com/photos/669937767/large.jpg","1024","768","c8b9f3bde6bd82f89cb071cac7dc6bbd1faec4a29f614e693dc73225c3b9fd03","4b4b173019b13020","train/003_quercus_serrata/obs_366877833_photo_669937767.jpg"
"3","Quercus serrata","366891276","669964737","cc-by-nc","(c) tama_king_fisher, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/366891276","https://inaturalist-open-data.s3.amazonaws.com/photos/669964737/large.jpg","768","1024","afadea88c79d95e72c65836da4f121394071c5e0f6967a64ebd2d6049802b712","6dcba73536d275a8","train/003_quercus_serrata/obs_366891276_photo_669964737.jpg"
"3","Quercus serrata","368579530","673209500","cc-by-nc","(c) bunkyo, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/368579530","https://inaturalist-open-data.s3.amazonaws.com/photos/673209500/large.jpg","768","1024","3e5f2c96917ea2c9bdf9c03712e2000ebd630796137016134b7bb9d4b4291789","46969b26afcd4cac","train/003_quercus_serrata/obs_368579530_photo_673209500.jpg"
"3","Quercus serrata","368849937","673720902","cc-by-nc","(c) tama_king_fisher, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/368849937","https://inaturalist-open-data.s3.amazonaws.com/photos/673720902/large.jpg","768","1024","70d3cce70b6531e68b523b46e10510470c70038ae9b912049a21b76a356cfbf7","330bcd88b859f9a4","train/003_quercus_serrata/obs_368849937_photo_673720902.jpg"
"3","Quercus serrata","368852922","673726721","cc-by-nc","(c) たかはしてるお, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/368852922","https://inaturalist-open-data.s3.amazonaws.com/photos/673726721/large.jpg","576","1024","e4cd9e328e6b10ebb29a93fb3d6135c16ac3f163d1b012bda074abc73a6dfeb5","8a53c4d1494e9c99","train/003_quercus_serrata/obs_368852922_photo_673726721.jpg"
"3","Quercus serrata","368873038","673767727","cc-by-nc","(c) HIROYUKI KOJIMA, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/368873038","https://inaturalist-open-data.s3.amazonaws.com/photos/673767727/large.jpg","768","1024","1ae287d55101c522da968054db98c4ed14e5c9553470bdd1d046da1c01f3e233","cde8659b0d16323c","train/003_quercus_serrata/obs_368873038_photo_673767727.jpg"
"3","Quercus serrata","369385115","674726745","cc-by-nc","(c) 𝐊𝐀𝐓., some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/369385115","https://inaturalist-open-data.s3.amazonaws.com/photos/674726745/large.jpg","1024","683","3cd179d1c4435c96958dc338ce07e63dbdf29a427088b8a891ba068a6ffac234","c9c9c4c8e9e4e476","train/003_quercus_serrata/obs_369385115_photo_674726745.jpg"
"3","Quercus serrata","372283650","680269796","cc-by-nc","(c) nasahara_kenlo, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/372283650","https://inaturalist-open-data.s3.amazonaws.com/photos/680269796/large.jpg","768","1024","d31396b1764cc373a40a809c47ceb69a7bf94808ba29703248045d8a6c624a1e","f079f8d8919d4c30","train/003_quercus_serrata/obs_372283650_photo_680269796.jpg"
"3","Quercus serrata","372528490","680744508","cc-by-nc","(c) 펭됴, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/372528490","https://inaturalist-open-data.s3.amazonaws.com/photos/680744508/large.jpg","768","1024","df875c27f938eadf69657b96b246507976705de168fe3aeb1ccc83f90097bd19","0f8ca68129224b38","train/003_quercus_serrata/obs_372528490_photo_680744508.jpg"
"3","Quercus serrata","372578003","680838598","cc-by-nc","(c) Andrew J. Laughlin, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/372578003","https://inaturalist-open-data.s3.amazonaws.com/photos/680838598/large.jpg","576","1024","722a32f233b1903c7114d20e86a0ae8123850248aca6efa4154101d4188a7cdd","6cde9a33d59666ae","train/003_quercus_serrata/obs_372578003_photo_680838598.jpg"
"3","Quercus serrata","373108820","681842124","cc-by-nc","(c) 劉耀文, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/373108820","https://inaturalist-open-data.s3.amazonaws.com/photos/681842124/large.jpg","1024","768","d0be8d69cf713cdeb02bb36c597f78f1644410a43a5763c5f135ce210ab4bdac","db9352e5949f49b9","train/003_quercus_serrata/obs_373108820_photo_681842124.jpg"
"3","Quercus serrata","373525455","682645935","cc-by-nc","(c) 田中槙, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/373525455","https://inaturalist-open-data.s3.amazonaws.com/photos/682645935/large.jpg","768","1024","9b43d1fb281914c1127cd66f9a9a9e8c4734b7339391f900f7a4dfcd96283c0e","f284b6f16468e0b0","train/003_quercus_serrata/obs_373525455_photo_682645935.jpg"
"3","Quercus serrata","374573940","684668077","cc-by-nc","(c) jessemangalapati, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/374573940","https://inaturalist-open-data.s3.amazonaws.com/photos/684668077/large.jpg","768","1024","d0cf80cc88c6126615aeb30ffcdf0535a82e6016589885b541f6b34baa514419","2cec5072766cc948","train/003_quercus_serrata/obs_374573940_photo_684668077.jpg"
"3","Quercus serrata","375120297","685689796","cc0","no rights reserved","https://www.inaturalist.org/observations/375120297","https://inaturalist-open-data.s3.amazonaws.com/photos/685689796/large.jpg","768","1024","9d282e943ce618492f85c2a05f538ec4498159f026603880b96786943813d2b7","3d3c1f1b3b313076","train/003_quercus_serrata/obs_375120297_photo_685689796.jpg"
"3","Quercus serrata","375689029","686834763","cc-by-nc","(c) 김차율, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/375689029","https://inaturalist-open-data.s3.amazonaws.com/photos/686834763/large.jpg","768","1024","2b0ef56ee454830d0a8c4e845972796aa1a874ed815fd81818173074014d2aab","8b2d353189195b53","train/003_quercus_serrata/obs_375689029_photo_686834763.jpg"
"3","Quercus serrata","375689060","686834806","cc-by-nc","(c) 강윤희, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/375689060","https://inaturalist-open-data.s3.amazonaws.com/photos/686834806/large.jpg","768","1024","c1a5280f6c363f0f524611dc2202fa9889a4af4eaa136a3d85437c8698f78c86","d445129fc9d8cda6","train/003_quercus_serrata/obs_375689060_photo_686834806.jpg"
"3","Quercus serrata","375689124","686834969","cc-by-nc","(c) 강경완, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/375689124","https://inaturalist-open-data.s3.amazonaws.com/photos/686834969/large.jpg","768","1024","f3f6a3adfca04d80675fa7a5b2caf7a9d2ece72f245511f397f24e22de103cdd","acf092bb273c34ec","train/003_quercus_serrata/obs_375689124_photo_686834969.jpg"
"3","Quercus serrata","376222380","687843013","cc-by-nc","(c) Alex Yu, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/376222380","https://inaturalist-open-data.s3.amazonaws.com/photos/687843013/large.jpg","1024","1024","c0e8ba0697c67adc083badf6a29cb4d4d289daf3dd44f65f2697c965504ad59b","f672e25b3ae63616","train/003_quercus_serrata/obs_376222380_photo_687843013.jpg"
"3","Quercus serrata","376776931","688933765","cc-by-nc","(c) lithocarpus, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/376776931","https://inaturalist-open-data.s3.amazonaws.com/photos/688933765/large.jpg","1024","576","06a9fc2015011bc8fcd37b0c42825953b912a157af81235180011c52e175b9de","878786a646525339","train/003_quercus_serrata/obs_376776931_photo_688933765.jpg"
"3","Quercus serrata","376799069","688974940","cc-by-nc","(c) Linus K., some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/376799069","https://inaturalist-open-data.s3.amazonaws.com/photos/688974940/large.jpg","768","1024","d974c49fe97d0cdca0ec04401490c67dd6cb7e880c96929e66efb786e80b2cbc","dee7effdddcc9c58","train/003_quercus_serrata/obs_376799069_photo_688974940.jpg"
"3","Quercus serrata","377909838","691125540","cc-by-nc","(c) 이예슬, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/377909838","https://inaturalist-open-data.s3.amazonaws.com/photos/691125540/large.jpg","768","1024","a57eb1a607176bd38f0c3d229546ff0d540664455153a74a3ff4979b4f6dea83","8ecd248d4cee4b2c","train/003_quercus_serrata/obs_377909838_photo_691125540.jpg"
"3","Quercus serrata","378318050","691912073","cc-by-nc","(c) MimoriBaba, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/378318050","https://inaturalist-open-data.s3.amazonaws.com/photos/691912073/large.jpg","768","1024","3f0622acc19b2f55f00706b48f48e334aa87185ca65c4bde8b3b5317a62d0ac2","2f0b9e7eb6b02c46","train/003_quercus_serrata/obs_378318050_photo_691912073.jpg"
"3","Quercus serrata","379312712","693832662","cc-by-nc","(c) david_guo618, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/379312712","https://inaturalist-open-data.s3.amazonaws.com/photos/693832662/large.jpg","768","1024","41665d35c880d0f705df2335fd3fc57f4903e9fb9f1b6e027946e2fe86a9b167","d6724e47c60d3d6b","train/003_quercus_serrata/obs_379312712_photo_693832662.jpg"
"3","Quercus serrata","379312758","693832746","cc-by-nc","(c) david_guo618, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/379312758","https://inaturalist-open-data.s3.amazonaws.com/photos/693832746/large.jpg","768","1024","d380ee62bdf6819c033203c8404060fdeb0658a075b72a7007d6ecff6b88a413","a124549e974dcae4","train/003_quercus_serrata/obs_379312758_photo_693832746.jpg"
"3","Quercus serrata","379389446","693978355","cc-by-nc","(c) manamanamanamanama, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/379389446","https://inaturalist-open-data.s3.amazonaws.com/photos/693978355/large.jpg","768","1024","08a5dbac2a5259d2a6d8fdcd779afc9cc79c0cf084e648d57ef8880fb5d89b0d","e2e060f6b4a4cc4c","train/003_quercus_serrata/obs_379389446_photo_693978355.jpg"
"3","Quercus serrata","380571028","696264234","cc-by-nc","(c) MimoriBaba, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/380571028","https://inaturalist-open-data.s3.amazonaws.com/photos/696264234/large.jpg","768","1024","e9ed67461e242d96d5b38f245ea6e117c9696e73b0e3ffe06ad2794899088312","4a4a09ccce47092a","train/003_quercus_serrata/obs_380571028_photo_696264234.jpg"
"3","Quercus serrata","382837585","700640755","cc-by-nc","(c) MimoriBaba, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/382837585","https://inaturalist-open-data.s3.amazonaws.com/photos/700640755/large.jpg","768","1024","c464b258925e2a804ca1b28cf977900fabf0d99e1904500ded5441027d68d5e5","57f29b194d6d0939","train/003_quercus_serrata/obs_382837585_photo_700640755.jpg"
"3","Quercus serrata","382845881","700653831","cc-by-nc","(c) Steven Kurniawidjaja, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/382845881","https://inaturalist-open-data.s3.amazonaws.com/photos/700653831/large.jpg","1024","683","d5a454b7e136378837d1a947de05306c54417e89331640592e6ad7d5d80c38b3","3a662e4b073331b0","train/003_quercus_serrata/obs_382845881_photo_700653831.jpg"
"3","Quercus serrata","382845943","700654125","cc-by-nc","(c) Steven Kurniawidjaja, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/382845943","https://inaturalist-open-data.s3.amazonaws.com/photos/700654125/large.jpg","1024","683","fd450cce5f85fbf65940c95cfd382d2024e39f4ebbcd97804c5e5e14eb8d4f58","203774dcec64f2d8","train/003_quercus_serrata/obs_382845943_photo_700654125.jpg"
"3","Quercus serrata","384799415","704422627","cc-by-nc","(c) bunkyo, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/384799415","https://inaturalist-open-data.s3.amazonaws.com/photos/704422627/large.jpg","768","1024","671fee7ae1fe8139bbaa47b29b4af6bbd5ea96cf3e6337bb59cbcb9ca1287e25","b28d967edac7a698","train/003_quercus_serrata/obs_384799415_photo_704422627.jpg"
"3","Quercus serrata","385220614","705232522","cc-by-nc","(c) jadejanis, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/385220614","https://inaturalist-open-data.s3.amazonaws.com/photos/705232522/large.jpg","576","1024","7d067113794f2232b1adeca9f02d18e71c9e312a8bf78f2411d4074f24f0b762","71514d4c35d6f3b6","train/003_quercus_serrata/obs_385220614_photo_705232522.jpg"
"3","Quercus serrata","43269643","68679701","cc-by-nc","(c) keikei28, some rights reserved (CC BY-NC)","https://www.inaturalist.org/observations/43269643","https://inaturalist-open-data.s3.amazonaws.com/photos/68679701/large.jpeg","768","1024","c28c11cda5cd5df99f1ec6a7119fa183b72529619d1eec274756e7871d48b71a","8ee399ca63268c04","train/003_quercus_serrata/obs_43269643_photo_68679701.jpg"
